	Silent/kb	TotMissense	TotSplicing	TotLOF	Missense/kb	LOF/kb	LOF/silent	Splicing/silent	Missense/silent	Hifi/Lofi	LOF/benign	Splicing/benign	Missense/benign	Hifi/benign	avgPolyphen2	LOF/tot	Missense/tot	Splicing/tot	LOF/missense	Mifi/kb	Nonstop/kb	Inframe/kb	Complex/kb	Compound/benign	Compound/kB	Damaging/kb	Damaging/benign	Damaging/Lofi	MissenseEntr	HiMisFreq	FSEntr	HiFSFreq	SplicEntr	HiSplicFreq	NonsenseEntr	HiNonsenseFreq	TotMifi	Label
RPRD2	0.00022799817601459188	2	0	0	0.00045599635202918376	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.00045599635202918376	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
CTGF	0.0	1	0	0	0.0009523809523809524	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.001	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PHKB_ENST00000323584	0.0	1	0	1	0.0003046922608165753	0.0003046922608165753	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	56.0	0.0003046922608165753	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
FGF11	0.0	1	0	0	0.0014749262536873156	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.007	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MRPS27	0.0	1	0	0	0.0008032128514056225	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0008032128514056225	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CRYGA	0.0	1	0	0	0.0019047619047619048	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0019047619047619048	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NCL	0.0	2	0	0	0.0009376465072667605	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0009376465072667605	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
H1FOO	0.0	1	0	0	0.0009606147934678194	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.001	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
DDX20	0.0	1	0	1	0.00040404040404040404	0.00040404040404040404	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	56.0	0.00040404040404040404	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
RBM10	0.00035803795202291446	2	0	0	0.0007160759040458289	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	1.0	0.998	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0007160759040458289	0.00035803795202291446	1.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
C6orf62	0.0	1	0	0	0.0014492753623188406	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0014492753623188406	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
HIRA	0.0	1	0	0	0.0003274394237066143	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0003274394237066143	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KIAA1107_ENST00000409154	0.0	1	0	1	0.00023640661938534278	0.00023640661938534278	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	56.0	0.00023640661938534278	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
MARCH5	0.0011947431302270011	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
PALM2-AKAP2	0.00030193236714975844	4	0	0	0.0012077294685990338	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.023	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0009057971014492754	0.0	0.0	0.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
FCGR1A	0.0	0	0	1	0.0	0.0008888888888888889	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	1.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	56.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
FRMD6	0.0005420054200542005	2	0	0	0.001084010840108401	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.001084010840108401	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
NARFL	0.0006988120195667365	3	0	0	0.0020964360587002098	0.0	0.0	0.0	3.0	8.0	0.0	0.0	3.0	0.0	0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0020964360587002098	0.0	0.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
OR8D2	0.0	1	0	0	0.0010683760683760685	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0010683760683760685	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GREB1L	0.0	2	0	0	0.0003465003465003465	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0003465003465003465	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
SPTBN1	0.0	4	0	0	0.0005637773079633545	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0005637773079633545	0.0	56.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
ANKAR_ENST00000520309	0.0	2	0	0	0.0004645760743321719	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0004645760743321719	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PARP2_ENST00000250416	0.0005707762557077625	1	0	0	0.0005707762557077625	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0005707762557077625	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CIRBP_ENST00000444172	0.0013605442176870747	0	1	1	0.0	0.0013605442176870747	1.0	1.0	0.0	8.0	1.0	1.0	0.0	0.0	0	0.5	0.0	0.5	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0.0	1.0	0.0	1.0	0	Unlabeled
ZNF484	0.00039077764751856197	2	0	0	0.0007815552950371239	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0007815552950371239	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ENGASE	0.0	1	0	0	0.00044802867383512545	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00044802867383512545	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PRCP_ENST00000393399	0.0006435006435006435	2	0	0	0.001287001287001287	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.001287001287001287	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
CC2D1A	0.0	1	0	0	0.00035014005602240897	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.759	0.0	1.0	0.0	0.0	0.00035014005602240897	0.0	0.0	0.0	56.0	0.00035014005602240897	0.00035014005602240897	56.0	8.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
SLC24A4_ENST00000532405	0.0	1	0	0	0.0005350454788657035	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.93	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0005350454788657035	0.0005350454788657035	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PTPRK	0.0002313208420078649	3	0	0	0.0006939625260235947	0.0	0.0	0.0	3.0	8.0	0.0	0.0	3.0	1.0	0.999	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0006939625260235947	0.0002313208420078649	1.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
SUFU	0.0006872852233676976	2	0	0	0.0013745704467353953	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.009	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0006872852233676976	0.0	0.0	0.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
GRIPAP1_ENST00000376441	0.000791765637371338	1	0	0	0.000395882818685669	0.0	0.0	0.0	0.5	8.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.000395882818685669	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C1orf141	0.0	1	0	0	0.0008312551953449709	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0008312551953449709	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
WASF3	0.0	1	0	0	0.0006626905235255136	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0006626905235255136	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
EVC	0.0	2	1	0	0.000671366230278617	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	56.0	0.000671366230278617	0.0	56.0	8.0	0.0	0.5	0	0	0.0	1.0	0	0	0	Unlabeled
LYN	0.000649772579597141	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
BTRC	0.0	1	0	0	0.00055005500550055	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00055005500550055	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TBX4	0.0006105006105006105	1	0	0	0.0006105006105006105	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0006105006105006105	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RIN2	0.0	1	0	0	0.0003720238095238095	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0003720238095238095	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
HERPUD1	0.0017050298380221654	1	0	0	0.0008525149190110827	0.0	0.0	0.0	0.5	8.0	0.0	0.0	0.5	0.0	0.826	0.0	0.3333333333333333	0.0	0.0	0.0008525149190110827	0.0	0.0	0.0	0.5	0.0008525149190110827	0.0008525149190110827	0.5	8.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
PACRGL	0.0	1	0	0	0.0015015015015015015	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0015015015015015015	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CCDC88A	0.0	6	1	0	0.0010845986984815619	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	56.0	0.0010845986984815619	0.00018076644974692697	56.0	8.0	2.220446049250313e-16	0.16666666666666666	0	0	0.0	1.0	0	0	0	Unlabeled
PPFIA4	0.00021177467174925878	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
RPL7A	0.0012484394506866417	1	0	0	0.0012484394506866417	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0012484394506866417	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CATSPERB_ENST00000256343	0.0	2	0	0	0.000596836765144733	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.632	0.0	1.0	0.0	0.0	0.0002984183825723665	0.0	0.0	0.0	56.0	0.000596836765144733	0.0002984183825723665	56.0	8.0	0.0	0.5	0	0	0	0	0	0	1	Unlabeled
ESYT3	0.000751597143930853	1	0	1	0.0003757985719654265	0.0003757985719654265	0.5	0.0	0.5	8.0	0.5	0.0	0.5	0.0	0	0.25	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0003757985719654265	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
TFCP2L1	0.0006944444444444445	1	0	0	0.0006944444444444445	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0006944444444444445	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TRPC4AP	0.0	2	0	1	0.000835421888053467	0.0004177109440267335	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	56.0	0.000835421888053467	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
C9orf139	0.0	2	0	0	0.0034904013961605585	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0034904013961605585	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PWWP2A_ENST00000307063	0.0	2	0	0	0.0008818342151675485	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0008818342151675485	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
GABRA2	0.0	1	0	0	0.0007374631268436578	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0007374631268436578	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TMEM223_ENST00000307366	0.0	1	0	0	0.0016420361247947454	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0016420361247947454	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
FLG	8.206138191367142e-05	20	0	2	0.0016412276382734286	0.00016412276382734285	2.0	0.0	20.0	8.0	2.0	0.0	20.0	0.0	0	0.08695652173913043	0.8695652173913043	0.0	0.1	0.0	0.0	0.0	0.0	20.0	0.0016412276382734286	0.0	0.0	8.0	0.0	0.05	0	0	0	0	0.0	0.5	0	Unlabeled
IVL	0.0005688282138794084	2	0	0	0.0011376564277588168	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0011376564277588168	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
TFSM1_HUMAN	0.0	1	0	0	0.000946969696969697	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.000946969696969697	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TP53INP1	0.0	1	0	0	0.0013831258644536654	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0013831258644536654	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
EIF6	0.0013550135501355014	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
HAX1	0.0011904761904761906	1	0	0	0.0011904761904761906	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	1.0	0.996	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0011904761904761906	0.0011904761904761906	1.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SNRPD2	0.0	1	0	0	0.0028011204481792717	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0028011204481792717	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SMAP1_ENST00000370452	0.0	1	0	0	0.0007627765064836003	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0007627765064836003	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
OR10G8	0.00641025641025641	7	0	0	0.007478632478632479	0.0	0.0	0.0	1.1666666666666667	8.0	0.0	0.0	1.1666666666666667	0.16666666666666666	1.0	0.0	0.5384615384615384	0.0	0.0	0.0	0.0	0.0	0.0	1.1666666666666667	0.007478632478632479	0.0010683760683760685	0.16666666666666666	8.0	0.059611866555898674	0.14285714285714285	0	0	0	0	0	0	0	Unlabeled
TOR1A	0.0	1	0	0	0.001001001001001001	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.001001001001001001	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MEIS1_ENST00000407092	0.000715307582260372	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
HOXA4	0.0010384215991692627	2	0	0	0.0020768431983385254	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0020768431983385254	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ACP5_ENST00000592828	0.0010224948875255625	1	0	0	0.0010224948875255625	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010224948875255625	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ZNF248	0.0005747126436781609	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
VAV1	0.0003940110323089047	1	0	1	0.0003940110323089047	0.0003940110323089047	1.0	0.0	1.0	8.0	1.0	0.0	1.0	0.0	0	0.3333333333333333	0.3333333333333333	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0003940110323089047	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
RAB8A	0.0016025641025641025	2	0	0	0.003205128205128205	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.003205128205128205	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
SH2B1_ENST00000322610	0.0	4	0	0	0.0017613386173491853	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0017613386173491853	0.0	56.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
C6orf211	0.0	1	0	0	0.0007541478129713424	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0007541478129713424	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ODF1	0.0	2	0	0	0.0026560424966799467	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.274	0.0	1.0	0.0	0.0	0.0013280212483399733	0.0	0.0	0.0	56.0	0.0026560424966799467	0.0013280212483399733	56.0	8.0	0.0	0.5	0	0	0	0	0	0	1	Unlabeled
AKAP17A_ENST00000381261	0.0	1	0	0	0.0007457121551081282	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
UGT2B7	0.0	1	0	0	0.0006289308176100629	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0006289308176100629	0.0006289308176100629	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
AHNAK2	0.0	4	0	1	0.0017406440382941688	0.0004351610095735422	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.2	0.8	0.0	0.25	0.0	0.0	0.0	0.0	56.0	0.0017406440382941688	0.0	56.0	8.0	0.0	0.25	0	0	0	0	0.0	1.0	0	Unlabeled
CCDC146	0.0	1	0	0	0.0003486750348675035	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0003486750348675035	0.0003486750348675035	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GBP7	0.0005216484089723526	1	0	0	0.0005216484089723526	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0005216484089723526	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MSH3	0.0	1	0	0	0.0002952465308532625	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0002952465308532625	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
FGD5_ENST00000285046	0.000227842333105491	2	0	0	0.000455684666210982	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.012	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.000227842333105491	0.0	0.0	0.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PRKCH	0.0	1	0	0	0.0004873294346978557	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0004873294346978557	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ADAD1	0.0	4	0	0	0.002310803004043905	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.566	0.0	1.0	0.0	0.0	0.0005777007510109763	0.0	0.0	0.0	56.0	0.002310803004043905	0.0005777007510109763	56.0	8.0	0.0	0.25	0	0	0	0	0	0	1	Unlabeled
EPS15L1_ENST00000455140	0.0	1	0	0	0.00036589828027808267	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00036589828027808267	0.00036589828027808267	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
DHX38	0.0002714440825190011	0	0	1	0.0	0.0002714440825190011	1.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0	0.5	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
ALKBH7	0.0	1	0	0	0.0015015015015015015	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.933	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0015015015015015015	0.0015015015015015015	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
DPP9	0.0006858710562414266	1	0	0	0.0003429355281207133	0.0	0.0	0.0	0.5	8.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0003429355281207133	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
LBX2_ENST00000377566	0.0016750418760469012	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
NSFL1C	0.0	2	0	0	0.0017969451931716084	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0017969451931716084	0.0008984725965858042	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
