Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	"GO:0006978~DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator"	3	1.408450704	0.016794644	"BRCA2, CHEK2, BRCA1"	212	16	16792	14.85141509	1	0.189782572	25.56137319
GOTERM_BP_DIRECT	GO:0010592~positive regulation of lamellipodium assembly	3	1.408450704	0.016794644	"RAC1, MTOR, DNM2"	212	16	16792	14.85141509	1	0.189782572	25.56137319
UP_SEQ_FEATURE	repeat:HEAT 8	3	1.408450704	0.01688464	"PPP2R1A, XPO1, SF3B1"	213	19	20063	14.87249815	0.999999948	0.342515749	23.54990285
KEGG_PATHWAY	hsa03430:Mismatch repair	4	1.877934272	0.017144663	"MSH6, MSH2, PMS2, MLH1"	167	23	6879	7.163759438	0.967979325	0.038783892	19.47287675
GOTERM_CC_DIRECT	GO:0030496~midbody	6	2.816901408	0.017196586	"CYLD, USP8, PTCH1, KEAP1, FLCN, DNM2"	212	129	18224	3.998244844	0.99734786	0.134711584	21.05542851
GOTERM_BP_DIRECT	GO:0023014~signal transduction by protein phosphorylation	4	1.877934272	0.017750313	"ACVR2A, TGFBR2, ACVR1, KDR"	212	44	16792	7.200686106	1	0.198534385	26.81239103
GOTERM_BP_DIRECT	GO:0034644~cellular response to UV	4	1.877934272	0.017750313	"FBXW7, ATR, ERCC4, PIK3R1"	212	44	16792	7.200686106	1	0.198534385	26.81239103
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	6	2.816901408	0.017787627	"AMER1, UBR5, SFRP4, AXIN2, SRC, AXIN1"	212	120	16792	3.960377358	1	0.197939078	26.86083189
BIOCARTA	h_cellcyclePathway:Cyclins and Cell Cycle Regulation	6	2.816901408	0.017813116	"CCNE1, CDKN2A, CDKN1B, CDKN2C, RB1, CDK4"	104	25	1625	3.75	0.971526699	0.12792206	20.1412449
KEGG_PATHWAY	hsa04973:Carbohydrate digestion and absorption	5	2.34741784	0.017948819	"AKT1, PIK3CA, CACNA1D, PIK3R1, AKT2"	167	42	6879	4.903763901	0.972792395	0.040130063	20.29413298
UP_KEYWORDS	Citrullination	5	2.34741784	0.018023003	"SF3B1, HIST1H3B, RPL10, H3F3A, H3F3B"	213	97	20581	4.980639853	0.990666644	0.072617973	21.12437449
KEGG_PATHWAY	hsa04261:Adrenergic signaling in cardiomyocytes	9	4.225352113	0.018176622	"AKT1, MAPK1, PPP2R1A, ATP2B3, GNAQ, PRKACA, GNAS, CACNA1D, AKT2"	167	138	6879	2.686409789	0.974019928	0.040186243	20.52537548
UP_KEYWORDS	S-nitrosylation	4	1.877934272	0.01818602	"HRAS, KRAS, HIF1A, IKBKB"	213	54	20581	7.157363937	0.991056503	0.072136173	21.29504747
GOTERM_BP_DIRECT	GO:0042060~wound healing	5	2.34741784	0.018245907	"EGFR, ERBB3, TGFBR2, SMAD3, MTOR"	212	80	16792	4.950471698	1	0.201544638	27.45331813
GOTERM_MF_DIRECT	GO:0019902~phosphatase binding	4	1.877934272	0.018586951	"MAPK1, TSC2, SMAD3, SMAD2"	212	45	16881	7.077987421	0.999928784	0.121071009	23.72738417
KEGG_PATHWAY	hsa05131:Shigellosis	6	2.816901408	0.018691221	"MAPK1, RAC1, U2AF1, IKBKB, WAS, SRC"	167	64	6879	3.861714072	0.976593786	0.040861205	21.04547228
GOTERM_BP_DIRECT	GO:0032147~activation of protein kinase activity	4	1.877934272	0.018845875	"STK11, TGFBR2, PIK3CA, AXIN1"	212	45	16792	7.04067086	1	0.206491538	28.22214747
GOTERM_BP_DIRECT	GO:0001702~gastrulation with mouth forming second	3	1.408450704	0.018878218	"ACVR2A, SMAD4, ACVR1"	212	17	16792	13.97780244	1	0.205820803	28.26337335
UP_SEQ_FEATURE	cross-link:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin)	8	3.755868545	0.019004586	"EGFR, HIF1A, FANCD2, HIST1H3B, SMAD4, RPL10, GNAS, IKBKB"	213	255	20063	2.955058455	0.999999994	0.369327044	26.10853432
INTERPRO	IPR000164:Histone H3	3	1.408450704	0.019028774	"HIST1H3B, H3F3A, H3F3B"	210	19	18559	13.95413534	0.999990695	0.320341103	24.71901555
BIOCARTA	h_p53Pathway:p53 Signaling Pathway	5	2.34741784	0.019086972	"CCNE1, MDM2, RB1, CDK4, ATM"	104	17	1625	4.595588235	0.977978873	0.131792193	21.42766249
UP_KEYWORDS	Palmitate	9	4.225352113	0.019452623	"NRAS, AR, HRAS, KRAS, GNAQ, STK11, GNA11, KMT2C, GNAS"	213	324	20581	2.684011476	0.993581617	0.07585307	22.60956044
UP_KEYWORDS	Iron	9	4.225352113	0.019452623	"SDHB, MUTYH, SDHC, POLE, SDHD, BRIP1, TET2, KDM5C, ERCC2"	213	324	20581	2.684011476	0.993581617	0.07585307	22.60956044
GOTERM_BP_DIRECT	GO:0007049~cell cycle	8	3.755868545	0.019958506	"MAPK1, CYLD, SMARCB1, CDC73, ATR, TET2, BRCA1, SRC"	212	217	16792	2.920093905	1	0.215307573	29.62764185
GOTERM_BP_DIRECT	GO:0030900~forebrain development	4	1.877934272	0.019978154	"ATRX, SOX2, SETD2, SRC"	212	46	16792	6.887612797	1	0.214483323	29.65222744
KEGG_PATHWAY	hsa05010:Alzheimer's disease	10	4.694835681	0.020042249	"SDHA, MAPK1, SDHB, GNAQ, SDHC, CASP8, SDHD, GRIN2A, FAS, CACNA1D"	167	168	6879	2.45188195	0.982206431	0.043308046	22.39606892
GOTERM_CC_DIRECT	GO:0014069~postsynaptic density	7	3.286384977	0.020326821	"MYD88, GRIN2A, PTCH1, AXIN2, SRC, AXIN1, DNM2"	212	184	18224	3.270303527	0.999109207	0.153989734	24.41439931
UP_KEYWORDS	Glyoxylate bypass	2	0.938967136	0.020495915	"IDH2, IDH1"	213	2	20581	96.62441315	0.995117901	0.078617198	23.6770572
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	24	11.26760563	0.02056511	"AR, KMT2C, POLE, GRIN2A, SMAD3, CTCF, CALR, TET2, BRCA1, GATA2, CYLD, RNF43, CBLB, UBR5, MDM2, MDM4, TRAF7, TNFAIP3, RBM10, ZFHX3, CHD4, KDM5C, FBXO11, PHF6"	212	1169	16881	1.63477896	0.999974499	0.131531232	25.9170068
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	5	2.34741784	0.020597684	"CDKN2A, CDKN1B, CASP8, SMAD3, FAS"	212	83	16792	4.771538986	1	0.219375478	30.42328891
GOTERM_MF_DIRECT	GO:0001085~RNA polymerase II transcription factor binding	4	1.877934272	0.020858608	"GATA2, AR, SMAD4, SPEN"	212	47	16881	6.776796467	0.999978107	0.131662934	26.23684929
BIOCARTA	h_tffPathway:Trefoil Factors Initiate  Mucosal Healing	6	2.816901408	0.020969053	"AKT1, EGFR, MAPK1, HRAS, PIK3CA, PIK3R1"	104	26	1625	3.605769231	0.984944638	0.139169705	23.29343789
UP_SEQ_FEATURE	domain:RNase III 1	2	0.938967136	0.021022295	"DROSHA, DICER1"	213	2	20063	94.19248826	0.999999999	0.392424547	28.46908579
UP_SEQ_FEATURE	region of interest:Interaction with beta-catenin	2	0.938967136	0.021022295	"AXIN2, AXIN1"	213	2	20063	94.19248826	0.999999999	0.392424547	28.46908579
UP_SEQ_FEATURE	region of interest:Interaction with FANCD2	2	0.938967136	0.021022295	"MEN1, BRCA2"	213	2	20063	94.19248826	0.999999999	0.392424547	28.46908579
UP_SEQ_FEATURE	region of interest:Region II	2	0.938967136	0.021022295	"MDM2, MDM4"	213	2	20063	94.19248826	0.999999999	0.392424547	28.46908579
UP_SEQ_FEATURE	domain:Cadherin 34	2	0.938967136	0.021022295	"FAT4, FAT1"	213	2	20063	94.19248826	0.999999999	0.392424547	28.46908579
UP_SEQ_FEATURE	region of interest:Interaction with HIPK3	2	0.938967136	0.021022295	"AR, FAS"	213	2	20063	94.19248826	0.999999999	0.392424547	28.46908579
UP_SEQ_FEATURE	domain:RNase III 2	2	0.938967136	0.021022295	"DROSHA, DICER1"	213	2	20063	94.19248826	0.999999999	0.392424547	28.46908579
UP_SEQ_FEATURE	region of interest:Interaction with SIN3A/B	2	0.938967136	0.021022295	"NCOR1, NCOR2"	213	2	20063	94.19248826	0.999999999	0.392424547	28.46908579
GOTERM_BP_DIRECT	GO:0045216~cell-cell junction organization	3	1.408450704	0.021064433	"NF2, RAC1, SMAD3"	212	18	16792	13.20125786	1	0.222755183	30.99893081
GOTERM_BP_DIRECT	GO:0035904~aorta development	3	1.408450704	0.021064433	"PRDM1, SUFU, DNM2"	212	18	16792	13.20125786	1	0.222755183	30.99893081
GOTERM_BP_DIRECT	GO:0009267~cellular response to starvation	4	1.877934272	0.021147197	"MYOD1, MAX, PPM1D, WRN"	212	47	16792	6.741067844	1	0.222503452	31.100534
GOTERM_CC_DIRECT	GO:0005881~cytoplasmic microtubule	4	1.877934272	0.021206033	"CYLD, AXIN2, AXIN1, APC"	212	51	18224	6.742138365	0.999344732	0.156736636	25.33374795
GOTERM_BP_DIRECT	GO:0030307~positive regulation of cell growth	5	2.34741784	0.021421062	"AKT1, EGFR, DDX3X, H3F3A, H3F3B"	212	84	16792	4.714734951	1	0.224031197	31.43573409
BBID	106.Glycogen_synthase-synthesis	4	1.877934272	0.021525079	"AKT1, MAPK1, MTOR, PIK3R1"	33	8	388	5.878787879	0.663112472	0.41957987	18.90759126
GOTERM_BP_DIRECT	GO:0038096~Fc-gamma receptor signaling pathway involved in phagocytosis	6	2.816901408	0.022135587	"MAPK1, RAC1, PIK3CA, WAS, PIK3R1, SRC"	212	127	16792	3.742088843	1	0.229596108	32.30305947
GOTERM_BP_DIRECT	GO:0035176~social behavior	4	1.877934272	0.02235303	"HRAS, KRAS, MTOR, PTEN"	212	48	16792	6.600628931	1	0.230545877	32.56494328
INTERPRO	IPR014936:Axin beta-catenin binding	2	0.938967136	0.022396546	"AXIN2, AXIN1"	210	2	18559	88.37619048	0.99999883	0.356350886	28.44965216
INTERPRO	IPR026683:Serine/threonine-protein kinase TOR/Smg1	2	0.938967136	0.022396546	"ATR, MTOR"	210	2	18559	88.37619048	0.99999883	0.356350886	28.44965216
INTERPRO	IPR004790:Isocitrate dehydrogenase NADP-dependent	2	0.938967136	0.022396546	"IDH2, IDH1"	210	2	18559	88.37619048	0.99999883	0.356350886	28.44965216
INTERPRO	IPR016495:p53 negative regulator Mdm2/Mdm4	2	0.938967136	0.022396546	"MDM2, MDM4"	210	2	18559	88.37619048	0.99999883	0.356350886	28.44965216
INTERPRO	IPR018982:RQC domain	2	0.938967136	0.022396546	"BLM, WRN"	210	2	18559	88.37619048	0.99999883	0.356350886	28.44965216
UP_KEYWORDS	Alternative initiation	5	2.34741784	0.022637587	"CEBPA, VHL, PTEN, BRCA1, FH"	213	104	20581	4.645404478	0.997218381	0.085303037	25.82594493
KEGG_PATHWAY	hsa04270:Vascular smooth muscle contraction	8	3.755868545	0.022684978	"MAPK1, GNAQ, MAP2K1, MAP2K2, GNA11, PRKACA, GNAS, CACNA1D"	167	117	6879	2.816520805	0.989603666	0.048422093	24.97668879
GOTERM_CC_DIRECT	GO:0071144~SMAD2-SMAD3 protein complex	2	0.938967136	0.023022852	"SMAD3, SMAD2"	212	2	18224	85.96226415	0.99965289	0.165600103	27.20076948
GOTERM_CC_DIRECT	"GO:0005943~phosphatidylinositol 3-kinase complex, class IA"	2	0.938967136	0.023022852	"PIK3CA, PIK3R1"	212	2	18224	85.96226415	0.99965289	0.165600103	27.20076948
GOTERM_CC_DIRECT	GO:0035517~PR-DUB complex	2	0.938967136	0.023022852	"ASXL1, BAP1"	212	2	18224	85.96226415	0.99965289	0.165600103	27.20076948
GOTERM_CC_DIRECT	GO:0032301~MutSalpha complex	2	0.938967136	0.023022852	"MSH6, MSH2"	212	2	18224	85.96226415	0.99965289	0.165600103	27.20076948
GOTERM_CC_DIRECT	GO:0045273~respiratory chain complex II	2	0.938967136	0.023022852	"SDHB, SDHC"	212	2	18224	85.96226415	0.99965289	0.165600103	27.20076948
UP_SEQ_FEATURE	cross-link:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO)	5	2.34741784	0.023069332	"AR, HIF1A, MITF, SOX2, CTCF"	213	102	20063	4.617278836	1	0.414119549	30.7916342
UP_KEYWORDS	Phagocytosis	3	1.408450704	0.0231786	"GATA2, PIK3CA, DNM2"	213	23	20581	12.60318432	0.997587332	0.086028193	26.35986884
SMART	SM00501:BRIGHT	3	1.408450704	0.02332734	"ARID1B, ARID2, KDM5C"	162	15	10057	12.41604938	0.984668719	0.316005538	25.16783272
GOTERM_BP_DIRECT	GO:0045879~negative regulation of smoothened signaling pathway	3	1.408450704	0.023350407	"PTCH1, RB1, SUFU"	212	19	16792	12.50645482	1	0.238528147	33.75397406
GOTERM_BP_DIRECT	GO:0030111~regulation of Wnt signaling pathway	3	1.408450704	0.023350407	"PPP2R1A, HNF1A, STK11"	212	19	16792	12.50645482	1	0.238528147	33.75397406
GOTERM_BP_DIRECT	GO:0001894~tissue homeostasis	3	1.408450704	0.023350407	"STK11, GNAS, RB1"	212	19	16792	12.50645482	1	0.238528147	33.75397406
BIOCARTA	h_erk5Pathway:Role of Erk5 in Neuronal Survival	5	2.34741784	0.023369565	"AKT1, MAPK1, HRAS, PIK3CA, PIK3R1"	104	18	1625	4.340277778	0.990740441	0.149092357	25.61399673
GOTERM_CC_DIRECT	GO:0016328~lateral plasma membrane	4	1.877934272	0.023458929	"ERBB3, CDH1, AXIN1, APC"	212	53	18224	6.487718049	0.999702042	0.165074161	27.64241129
GOTERM_BP_DIRECT	GO:0010212~response to ionizing radiation	4	1.877934272	0.02359566	"DNMT3A, STK11, BRCA1, ATM"	212	49	16792	6.465922218	1	0.239663026	34.04331279
BIOCARTA	H_gsk3Pathway:Inactivation of Gsk3 by AKT causes accumulation of b-catenin in Alveolar Macrophages	6	2.816901408	0.024470206	"AKT1, MYD88, PIK3CA, PIK3R1, AXIN1, APC"	104	27	1625	3.472222222	0.992593271	0.150843871	26.65622841
BIOCARTA	h_edg1Pathway:Phospholipids as signalling intermediaries	6	2.816901408	0.024470206	"AKT1, MAPK1, RAC1, PIK3CA, PIK3R1, SRC"	104	27	1625	3.472222222	0.992593271	0.150843871	26.65622841
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	37	17.37089202	0.02455757	"PPP6C, GNA11, DICER1, CHEK2, KIT, ARID2, DROSHA, ATP2B3, MUTYH, ERCC5, KRAS, NT5C2, U2AF1, ZRSR2, ERCC2, KLF6, DNMT3A, MAP2K2, TGFBR2, ASXL1, SMAD4, BRIP1, SMAD2, ATRX, XPA, SDHB, ACVR2A, PPM1D, SALL4, GNAQ, SDHC, SDHD, GNAS, PRDM1, CACNA1D, EXT2, ACVR1"	212	2069	16881	1.423978861	0.999996811	0.151564853	30.15920832
SMART	SM00252:SH2	6	2.816901408	0.024662978	"SOCS1, SH2B3, JAK3, PIK3R1, SRC, PTPN11"	162	103	10057	3.616325063	0.987966733	0.308118111	26.41516333
GOTERM_MF_DIRECT	GO:0032143~single thymine insertion binding	2	0.938967136	0.024843019	"MSH6, MSH2"	212	2	16881	79.62735849	0.999997252	0.15139745	30.45368107
GOTERM_MF_DIRECT	GO:0000404~heteroduplex DNA loop binding	2	0.938967136	0.024843019	"XPC, MSH2"	212	2	16881	79.62735849	0.999997252	0.15139745	30.45368107
GOTERM_MF_DIRECT	GO:0004450~isocitrate dehydrogenase (NADP+) activity	2	0.938967136	0.024843019	"IDH2, IDH1"	212	2	16881	79.62735849	0.999997252	0.15139745	30.45368107
GOTERM_BP_DIRECT	"GO:0045814~negative regulation of gene expression, epigenetic"	4	1.877934272	0.024875074	"DNMT3A, HIST1H3B, H3F3A, H3F3B"	212	50	16792	6.336603774	1	0.249917146	35.53348965
GOTERM_BP_DIRECT	GO:0048340~paraxial mesoderm morphogenesis	2	0.938967136	0.024973862	"SMAD3, SMAD2"	212	2	16792	79.20754717	1	0.249690877	35.64722104
GOTERM_BP_DIRECT	GO:0006097~glyoxylate cycle	2	0.938967136	0.024973862	"IDH2, IDH1"	212	2	16792	79.20754717	1	0.249690877	35.64722104
GOTERM_BP_DIRECT	GO:1901255~nucleotide-excision repair involved in interstrand cross-link repair	2	0.938967136	0.024973862	"XPA, ERCC4"	212	2	16792	79.20754717	1	0.249690877	35.64722104
GOTERM_BP_DIRECT	GO:0097694~establishment of RNA localization to telomere	2	0.938967136	0.024973862	"ATR, ATM"	212	2	16792	79.20754717	1	0.249690877	35.64722104
GOTERM_BP_DIRECT	GO:1904884~positive regulation of telomerase catalytic core complex assembly	2	0.938967136	0.024973862	"ATR, ATM"	212	2	16792	79.20754717	1	0.249690877	35.64722104
GOTERM_BP_DIRECT	GO:1902340~negative regulation of chromosome condensation	2	0.938967136	0.024973862	"H3F3A, H3F3B"	212	2	16792	79.20754717	1	0.249690877	35.64722104
GOTERM_BP_DIRECT	GO:0097695~establishment of macromolecular complex localization to telomere	2	0.938967136	0.024973862	"ATR, ATM"	212	2	16792	79.20754717	1	0.249690877	35.64722104
GOTERM_BP_DIRECT	GO:0045634~regulation of melanocyte differentiation	2	0.938967136	0.024973862	"GNAQ, GNA11"	212	2	16792	79.20754717	1	0.249690877	35.64722104
GOTERM_BP_DIRECT	GO:0031509~telomeric heterochromatin assembly	2	0.938967136	0.024973862	"H3F3A, H3F3B"	212	2	16792	79.20754717	1	0.249690877	35.64722104
GOTERM_BP_DIRECT	GO:0007070~negative regulation of transcription from RNA polymerase II promoter during mitosis	2	0.938967136	0.024973862	"RB1, SMARCA4"	212	2	16792	79.20754717	1	0.249690877	35.64722104
UP_SEQ_FEATURE	compositionally biased region:Poly-Gln	6	2.816901408	0.025120481	"ATRX, AR, NBN, NCOR1, ZFHX3, NCOR2"	213	156	20063	3.62278801	1	0.434214425	33.04786205
INTERPRO	"IPR002464:DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site"	3	1.408450704	0.025145559	"BLM, CHD4, ERCC2"	210	22	18559	12.0512987	0.999999786	0.381152167	31.36631221
OMIM_DISEASE	"114480~Breast cancer, susceptibility to"	3	1.408450704	0.025193392	"CHEK2, PALB2, ATM"	153	8	4740	11.61764706	0.999907462	0.686822799	29.60258848
UP_SEQ_FEATURE	domain:Ig-like C2-type	5	2.34741784	0.025331128	"FLT3, IL6ST, CSF3R, PTPRT, CD79A"	213	105	20063	4.485356584	1	0.429712024	33.27562772
GOTERM_MF_DIRECT	GO:0031683~G-protein beta/gamma-subunit complex binding	3	1.408450704	0.025482556	"GNAQ, GNA11, GNAS"	212	20	16881	11.94410377	0.999998032	0.153219049	31.10924622
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	6	2.816901408	0.025630285	"HRAS, KRAS, MSH2, ERBB3, JUN, PIK3CA"	212	132	16792	3.600343053	1	0.254304226	36.39815287
GOTERM_BP_DIRECT	GO:0007094~mitotic spindle assembly checkpoint	3	1.408450704	0.025733312	"BUB1B, ATM, APC"	212	20	16792	11.88113208	1	0.254096818	36.51526155
GOTERM_BP_DIRECT	GO:0042326~negative regulation of phosphorylation	3	1.408450704	0.025733312	"CDKN2A, CDKN1B, CDKN2C"	212	20	16792	11.88113208	1	0.254096818	36.51526155
GOTERM_BP_DIRECT	GO:0017015~regulation of transforming growth factor beta receptor signaling pathway	3	1.408450704	0.025733312	"SMAD4, SMAD3, SMAD2"	212	20	16792	11.88113208	1	0.254096818	36.51526155
GOTERM_BP_DIRECT	GO:0048545~response to steroid hormone	3	1.408450704	0.025733312	"TGFBR2, MDM2, IDH1"	212	20	16792	11.88113208	1	0.254096818	36.51526155
GOTERM_CC_DIRECT	GO:0017053~transcriptional repressor complex	4	1.877934272	0.025836614	"JUN, SPEN, NCOR1, NCOR2"	212	55	18224	6.251801029	0.999870558	0.176848219	30.00708191
SMART	SM00275:SM00275	3	1.408450704	0.026383434	"GNAQ, GNA11, GNAS"	162	16	10057	11.6400463	0.991196244	0.30513964	27.99372315
KEGG_PATHWAY	hsa04320:Dorso-ventral axis formation	4	1.877934272	0.026402708	"EGFR, MAPK1, KRAS, MAP2K1"	167	27	6879	6.102461743	0.995130413	0.055647088	28.47352387
KEGG_PATHWAY	hsa04340:Hedgehog signaling pathway	4	1.877934272	0.026402708	"SMO, PRKACA, PTCH1, SUFU"	167	27	6879	6.102461743	0.995130413	0.055647088	28.47352387
KEGG_PATHWAY	hsa04713:Circadian entrainment	7	3.286384977	0.026859538	"KCNJ5, MAPK1, GNAQ, GRIN2A, PRKACA, GNAS, CACNA1D"	167	95	6879	3.035171762	0.995564623	0.056010103	28.89270362
KEGG_PATHWAY	hsa05034:Alcoholism	10	4.694835681	0.027105176	"MAPK1, NRAS, HRAS, KRAS, MAP2K1, HIST1H3B, GRIN2A, H3F3A, H3F3B, GNAS"	167	177	6879	2.327209987	0.995781941	0.055936546	29.11716169
UP_SEQ_FEATURE	compositionally biased region:Poly-Lys	7	3.286384977	0.027528091	"ATRX, ASXL1, SMARCD1, BRCA1, NCOR2, CHD4, SMARCA4"	213	216	20063	3.052534342	1	0.449938727	35.60826591
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	8	3.755868545	0.028011891	"HRAS, KRAS, DDX3X, GNAQ, GNA11, RAC1, GNAS, DNM2"	212	234	16881	2.722302854	0.999999476	0.165372277	33.64602906
BIOCARTA	h_etcPathway:Electron Transport Reaction in Mitochondria	4	1.877934272	0.028097534	"SDHA, SDHB, SDHC, SDHD"	104	11	1625	5.681818182	0.996457651	0.16642461	29.99670345
GOTERM_BP_DIRECT	GO:0007492~endoderm development	3	1.408450704	0.028210377	"SMAD4, MED12, SMAD3"	212	21	16792	11.31536388	1	0.273985484	39.27043167
GOTERM_BP_DIRECT	GO:2000378~negative regulation of reactive oxygen species metabolic process	3	1.408450704	0.028210377	"HIF1A, BRCA1, MYCN"	212	21	16792	11.31536388	1	0.273985484	39.27043167
BIOCARTA	h_pdgfPathway:PDGF Signaling Pathway	6	2.816901408	0.028328201	"HRAS, MAP2K1, JUN, PIK3CA, PIK3R1, STAT3"	104	28	1625	3.348214286	0.996620282	0.162899667	30.20431922
GOTERM_CC_DIRECT	"GO:0000775~chromosome, centromeric region"	4	1.877934272	0.028338853	"DNMT3A, PPP2R1A, CTCF, STAG2"	212	57	18224	6.03243959	0.999946288	0.188757829	32.41814229
BIOCARTA	h_keratinocytePathway:Keratinocyte Differentiation	8	3.755868545	0.02857733	"CEBPA, EGFR, MAPK1, HRAS, MAP2K1, JUN, FAS, IKBKB"	104	48	1625	2.604166667	0.996787594	0.159670892	30.42791549
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	4	1.877934272	0.028933604	"MAPK1, DDX3X, MTOR, CDK4"	212	53	16792	5.977928088	1	0.27883635	40.0533478
UP_SEQ_FEATURE	domain:Fibronectin type-III 4	4	1.877934272	0.029058084	"PTPRB, IL6ST, CSF3R, PTPRT"	213	63	20063	5.980475445	1	0.460982057	37.18738772
INTERPRO	"IPR003961:Fibronectin, type III"	7	3.286384977	0.030149455	"PTPRB, PTPRC, IL6ST, CSF3R, PTPRT, MPL, IL7R"	210	207	18559	2.988566828	0.99999999	0.428441486	36.3928212
GOTERM_BP_DIRECT	GO:0050853~B cell receptor signaling pathway	4	1.877934272	0.03035965	"MAPK1, PTPRC, CD79B, CD79A"	212	54	16792	5.867225716	1	0.289339525	41.56929564
GOTERM_BP_DIRECT	GO:0048146~positive regulation of fibroblast proliferation	4	1.877934272	0.03035965	"EGFR, JUN, CDK4, DDR2"	212	54	16792	5.867225716	1	0.289339525	41.56929564
GOTERM_MF_DIRECT	GO:0035257~nuclear hormone receptor binding	3	1.408450704	0.030481547	"MYOD1, HIF1A, NCOR1"	212	22	16881	10.85827616	0.999999856	0.176774023	36.03883163
GOTERM_MF_DIRECT	GO:0061630~ubiquitin protein ligase activity	7	3.286384977	0.0305031	"RNF43, CBLB, VHL, MED12, MDM2, FANCF, MDM4"	212	187	16881	2.980703259	0.999999858	0.174932664	36.05935501
UP_KEYWORDS	Li-Fraumeni syndrome	2	0.938967136	0.030586535	"CDKN2A, CHEK2"	213	3	20581	64.41627543	0.999658944	0.110774034	33.32264525
GOTERM_BP_DIRECT	GO:0008584~male gonad development	5	2.34741784	0.030765586	"MSH2, H3F3A, H3F3B, KIT, FANCA"	212	94	16792	4.213167403	1	0.291427231	41.99417095
GOTERM_BP_DIRECT	GO:0045453~bone resorption	3	1.408450704	0.030778883	"HNF1A, RAC1, SRC"	212	22	16792	10.80102916	1	0.290342291	42.00803886
GOTERM_BP_DIRECT	GO:1904886~beta-catenin destruction complex disassembly	3	1.408450704	0.030778883	"AMER1, AXIN1, APC"	212	22	16792	10.80102916	1	0.290342291	42.00803886
GOTERM_BP_DIRECT	GO:0010165~response to X-ray	3	1.408450704	0.030778883	"BLM, MSH2, BRCA2"	212	22	16792	10.80102916	1	0.290342291	42.00803886
GOTERM_BP_DIRECT	GO:0046329~negative regulation of JNK cascade	3	1.408450704	0.030778883	"MEN1, AKT1, NCOR1"	212	22	16792	10.80102916	1	0.290342291	42.00803886
GOTERM_BP_DIRECT	GO:0051000~positive regulation of nitric-oxide synthase activity	3	1.408450704	0.030778883	"AKT1, KRAS, HIF1A"	212	22	16792	10.80102916	1	0.290342291	42.00803886
GOTERM_BP_DIRECT	"GO:0006351~transcription, DNA-templated"	35	16.43192488	0.030876573	"KMT2C, CNOT3, KEAP1, CHEK2, TRRAP, ARID2, MEN1, GATA2, CDKN2A, DDX3X, SMARCB1, PBRM1, TRAF7, KDM5C, CHD4, CEBPA, KLF6, AR, ASXL1, SMAD4, SMAD3, SMAD2, RB1, ARID1B, SPEN, BRCA1, STAT3, MYCN, ATRX, MAPK1, HIF1A, PRDM1, NCOR2, SMARCA4, PHF6"	212	1955	16792	1.418037929	1	0.2899416	42.10982761
UP_SEQ_FEATURE	domain:HRDC	2	0.938967136	0.031367905	"BLM, WRN"	213	3	20063	62.79499218	1	0.480042112	39.50281114
UP_SEQ_FEATURE	domain:Cadherin 33	2	0.938967136	0.031367905	"FAT4, FAT1"	213	3	20063	62.79499218	1	0.480042112	39.50281114
UP_SEQ_FEATURE	short sequence motif:LXXLL	2	0.938967136	0.031367905	"ARID1B, ARID2"	213	3	20063	62.79499218	1	0.480042112	39.50281114
UP_SEQ_FEATURE	region of interest:Interaction with EXO1	2	0.938967136	0.031367905	"MSH2, MLH1"	213	3	20063	62.79499218	1	0.480042112	39.50281114
